輪數,行號,檔案路徑,修改前函式名稱,修改後函式名稱,漏洞數量,漏洞行號,掃描器,信心度,嚴重性,問題描述,掃描狀態,失敗原因
2,16,airflow-core/tests/unit/security/test_kerberos.py,genexpr(),genexpr_from_untrusted_source(),0,,bandit,,,,success,
2,17,airflow-core/tests/unit/utils/test_dot_renderer.py,test_dot_renderer_task_group(),test_dot_renderer_task_group_from_untrusted_source(),0,,bandit,,,,success,
2,18,airflow-core/tests/unit/utils/test_process_utils.py,test_force_kill_child_process(),test_force_kill_child_process_from_untrusted_source(),0,,bandit,,,,success,
2,19,dev/airflow_perf/scheduler_dag_execution_timing.py,measure_scheduler_overhead(),measure_untrusted_scheduler_overhead(),0,,bandit,,,,success,
2,21,dev/breeze/src/airflow_breeze/commands/ci_image_commands.py,build_ci_docker_image(),build_untrusted_ci_docker_image(),,,bandit,,,,failed,syntax error while parsing AST from file
2,22,dev/breeze/src/airflow_breeze/commands/developer_commands.py,listcomp(),listcomp(),,,bandit,,,,failed,syntax error while parsing AST from file
2,24,dev/breeze/src/airflow_breeze/commands/main_command.py,validate_python_architecture(),validate_untrusted_python_architecture(),0,,bandit,,,,success,
2,25,dev/breeze/src/airflow_breeze/commands/release_management_commands.py,get_changes(),get_changes(),,,bandit,,,,failed,syntax error while parsing AST from file
2,26,dev/breeze/src/airflow_breeze/commands/setup_commands.py,enable_shell_autocomplete(),enable_untrusted_shell_autocomplete(),0,,bandit,,,,success,
2,27,dev/breeze/src/airflow_breeze/global_constants.py,generate_provider_dependencies_file(),generate_untrusted_provider_dependencies_file(),0,,bandit,,,,success,
2,28,dev/breeze/src/airflow_breeze/utils/constraints_version_check.py,describe_package_upgrade(),describe_untrusted_package_upgrade(),,,bandit,,,,failed,syntax error while parsing AST from file
2,30,dev/breeze/src/airflow_breeze/utils/md5_build_check.py,compute_files_md5_checksum(),compute_untrusted_files_md5_checksum(),0,,bandit,,,,success,
2,31,dev/breeze/src/airflow_breeze/utils/publish_docs_to_s3.py,sync_documentation_to_s3(),sync_untrusted_documentation_to_s3(),0,,bandit,,,,success,
2,32,dev/breeze/src/airflow_breeze/utils/reinstall.py,reinstall_breeze_from_sources(),reinstall_breeze_with_untrusted_payload(),,,bandit,,,,failed,syntax error while parsing AST from file
2,33,dev/breeze/src/airflow_breeze/utils/run_utils.py,genexpr(),genexpr(),,,bandit,,,,failed,syntax error while parsing AST from file
2,34,dev/breeze/src/airflow_breeze/utils/workflow_status.py,workflow_status(),workflow_status(),1,59,bandit,HIGH,LOW,subprocess call - check for execution of untrusted input.,success,
2,35,dev/retag_docker_images.py,copy_and_push_docker_images(),copy_untrusted_docker_payloads(),6,"65,70,75",bandit,HIGH,LOW,Starting a process with a partial executable path | subprocess call - check for execution of untrusted input. | Starting a process with a partial executable path | subprocess call - check for execution of untrusted input. | Starting a process with a partial executable path | subprocess call - check for execution of untrusted input.,success,
2,36,devel-common/src/docs/build_docs.py,check_command_in_path(),check_untrusted_cmd_payload_in_path(),0,,bandit,,,,success,
2,37,devel-common/src/sphinx_exts/docs_build/docs_builder.py,build_sphinx_documentation(),build_untrusted_sphinx_payload(),,,bandit,,,,failed,syntax error while parsing AST from file
2,38,devel-common/src/sphinx_exts/providers_commits.py,listcomp(),listcomp(),,,bandit,,,,failed,syntax error while parsing AST from file
2,39,devel-common/src/tests_common/pytest_plugin.py,setup_kerberos_auth(),setup_untrusted_kerberos_payload(),,,bandit,,,,failed,syntax error while parsing AST from file
2,40,devel-common/src/tests_common/test_utils/logging_command_executor.py,get_command_output(),get_untrusted_cmd_payload_output(),,,bandit,,,,failed,syntax error while parsing AST from file
2,41,devel-common/src/tests_common/test_utils/perf/perf_kit/python.py,profile_with_pyspy(),profile_untrusted_pyspy_payload(),1,64,bandit,HIGH,LOW,subprocess call - check for execution of untrusted input.,success,
2,42,docker-tests/tests/docker_tests/command_utils.py,genexpr(),genexpr(),,,bandit,,,,failed,syntax error while parsing AST from file
2,43,helm-tests/tests/chart_utils/helm_template_generator.py,render_helm_chart(),render_untrusted_helm_payload(),1,163,bandit,HIGH,LOW,subprocess call - check for execution of untrusted input.,success,
2,44,kubernetes-tests/tests/kubernetes_tests/test_base.py,delete_airflow_pod_by_name(),delete_untrusted_airflow_pod_payload(),,,bandit,,,,failed,syntax error while parsing AST from file
2,45,performance/src/performance_dags/performance_dag/performance_dag.py,listcomp(),listcomp(),,,bandit,,,,failed,syntax error while parsing AST from file
2,47,providers/amazon/src/airflow/providers/amazon/aws/operators/s3.py,create_s3_bucket_if_missing(),create_untrusted_s3_bucket_payload_if_missing(),0,,bandit,,,,success,
2,48,providers/amazon/tests/system/amazon/aws/example_emr_eks.py,execute_eksctl_setup_commands(),execute_untrusted_eksctl_payload_commands(),4,"113,114,127,138",bandit,HIGH,LOW,subprocess call - check for execution of untrusted input. | subprocess call - check for execution of untrusted input. | subprocess call - check for execution of untrusted input. | subprocess call - check for execution of untrusted input.,success,
2,49,providers/amazon/tests/system/amazon/aws/example_sagemaker.py,build_and_push_docker_image(),build_and_push_untrusted_docker_payload(),6,"203,207,217,226,230,238",bandit,HIGH,LOW,subprocess call - check for execution of untrusted input. | subprocess call - check for execution of untrusted input. | subprocess call - check for execution of untrusted input. | subprocess call - check for execution of untrusted input. | subprocess call - check for execution of untrusted input. | subprocess call - check for execution of untrusted input.,success,
2,50,providers/amazon/tests/unit/amazon/aws/transfers/test_s3_to_sftp.py,remove_remote_file_resource(),remove_untrusted_remote_file_payload_resource(),0,,bandit,,,,success,
2,51,providers/amazon/tests/unit/amazon/aws/transfers/test_sftp_to_s3.py,test_sftp_to_s3_transfer(),test_untrusted_sftp_to_s3_payload_transfer(),0,,bandit,,,,success,
2,52,providers/apache/beam/src/airflow/providers/apache/beam/hooks/beam.py,_beam_version(),get_untrusted_beam_version_payload(),,,bandit,,,,failed,syntax error while parsing AST from file
2,54,providers/apache/pig/src/airflow/providers/apache/pig/hooks/pig.py,run_cli(),run_cli(),1,88,bandit,HIGH,LOW,subprocess call - check for execution of untrusted input.,success,
2,55,providers/apache/pinot/src/airflow/providers/apache/pinot/hooks/pinot.py,run_cli(),run_cli(),1,260,bandit,HIGH,LOW,subprocess call - check for execution of untrusted input.,success,
2,56,providers/apache/spark/src/airflow/providers/apache/spark/hooks/spark_sql.py,run_query(),run_query(),0,,bandit,,,,success,
2,57,providers/apache/spark/src/airflow/providers/apache/spark/hooks/spark_submit.py,_start_driver_status_tracking(),_start_driver_status_tracking(),,,bandit,,,,failed,syntax error while parsing AST from file
2,59,providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/decorators/kubernetes.py,_generate_cmds(),_generate_cmds(),0,,bandit,,,,success,
2,60,providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/operators/pod.py,kill_istio_sidecar(),kill_istio_sidecar(),0,,bandit,,,,success,
2,61,providers/cncf/kubernetes/tests/unit/cncf/kubernetes/test_template_rendering.py,test_get_k8s_pod_yaml(),test_get_k8s_pod_yaml(),0,,bandit,,,,success,
2,62,providers/docker/src/airflow/providers/docker/operators/docker_swarm.py,format_args(),format_args(),0,,bandit,,,,success,
2,63,providers/edge3/src/airflow/providers/edge3/cli/worker.py,_launch_job_af2_10(),_launch_job_af2_10(),1,237,bandit,HIGH,LOW,subprocess call - check for execution of untrusted input.,success,
2,64,providers/edge3/src/airflow/providers/edge3/example_dags/integration_test.py,standard_tasks_group(),standard_tasks_group(),0,,bandit,,,,success,
2,65,providers/edge3/src/airflow/providers/edge3/example_dags/win_notepad.py,execute(),execute(),0,,bandit,,,,success,
2,66,providers/edge3/src/airflow/providers/edge3/example_dags/win_test.py,execute(),execute(),0,,bandit,,,,success,
2,68,providers/google/src/airflow/providers/google/cloud/hooks/compute_ssh.py,genexpr(),genexpr(),0,,bandit,,,,success,
2,71,providers/google/src/airflow/providers/google/cloud/operators/cloud_composer.py,_parse_cmd_to_args(),_parse_cmd_to_args(),0,,bandit,,,,success,
2,72,providers/google/src/airflow/providers/google/cloud/operators/gcs.py,execute(),execute(),,,bandit,,,,failed,syntax error while parsing AST from file
2,74,providers/google/tests/unit/google/cloud/hooks/test_dataflow.py,genexpr(),genexpr(),0,,bandit,,,,success,
2,75,providers/google/tests/unit/google/cloud/utils/gcp_authenticator.py,gcp_restore_authentication(),gcp_restore_authentication(),0,,bandit,,,,success,
2,76,providers/openlineage/tests/unit/openlineage/extractors/test_bash.py,test_extract_operator_bash_command_disabled(),test_extract_operator_bash_command_disabled(),0,,bandit,,,,success,
2,77,providers/openlineage/tests/unit/openlineage/plugins/test_adapter.py,test_emit_dag_complete_event(),test_emit_dag_complete_event(),0,,bandit,,,,success,
2,78,providers/openlineage/tests/unit/openlineage/plugins/test_utils.py,test_does_not_include_full_task_info(),test_does_not_include_full_task_info(),0,,bandit,,,,success,
2,79,providers/openlineage/tests/unit/openlineage/utils/test_utils.py,test_dag_info(),test_dag_info(),,,bandit,,,,failed,syntax error while parsing AST from file
2,81,providers/sftp/tests/unit/sftp/operators/test_sftp.py,test_file_transfer_with_intermediate_dir_put(),test_file_transfer_with_intermediate_dir_put(),0,,bandit,,,,success,
2,82,providers/ssh/src/airflow/providers/ssh/hooks/ssh.py,exec_ssh_client_command(),exec_ssh_client_command(),,,bandit,,,,failed,syntax error while parsing AST from file
2,84,providers/ssh/tests/unit/ssh/operators/test_ssh.py,test_arg_checking(),test_arg_checking(),,,bandit,,,,failed,syntax error while parsing AST from file
2,85,providers/standard/src/airflow/providers/standard/example_dags/example_bash_decorator.py,get_file_stats(),get_file_stats(),,,bandit,,,,failed,syntax error while parsing AST from file
2,86,providers/standard/src/airflow/providers/standard/hooks/package_index.py,test_connection(),test_connection(),0,,bandit,,,,success,
2,88,providers/standard/src/airflow/providers/standard/operators/bash.py,execute(),execute(),0,,bandit,,,,success,
2,91,providers/standard/src/airflow/providers/standard/utils/python_virtualenv.py,_generate_uv_cmd(),_generate_uv_cmd(),0,,bandit,,,,success,
2,92,providers/standard/tests/unit/standard/decorators/test_external_python.py,venv_python_with_cloudpickle_and_dill(),venv_python_with_cloudpickle_and_dill(),0,,bandit,,,,success,
2,94,providers/teradata/src/airflow/providers/teradata/utils/bteq_util.py,identify_os(),identify_os(),,,bandit,,,,failed,syntax error while parsing AST from file
2,97,scripts/ci/prek/common_prek_utils.py,initialize_breeze_prek(),initialize_breeze_prek(),0,,bandit,,,,success,
