輪數,行號,檔案路徑,修改前函式名稱,修改後函式名稱,漏洞數量,漏洞行號,掃描器,信心度,嚴重性,問題描述,掃描狀態,失敗原因
1,11,dev/breeze/src/airflow_breeze/global_constants.py,_calculate_provider_deps_hash(),_compute_provider_dependencies_md5(),2,663,semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,12,dev/breeze/src/airflow_breeze/utils/md5_build_check.py,generate_md5(),generate_file_md5_hash(),2,67,semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,13,dev/breeze/src/airflow_breeze/utils/path_utils.py,get_pyproject_toml_hash(),compute_pyproject_toml_md5(),2,118,semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,14,dev/send_email.py,send_email(),smtp_send_email(),,,semgrep,,,,failed,No scan results found for semgrep
1,15,devel-common/src/sphinx_exts/sphinx_script_update.py,_gethash(),_get_md5_hash(),2,40,semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,16,devel-common/src/tests_common/pytest_plugin.py,_calculate_provider_deps_hash(),_compute_provider_deps_md5(),2,189,semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,17,providers/databricks/src/airflow/providers/databricks/operators/databricks.py,_generate_databricks_task_key(),_compute_databricks_task_md5_key(),4,"1255,1261",semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead. | CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,18,providers/databricks/tests/unit/databricks/operators/test_databricks.py,test_convert_to_databricks_workflow_task(),test_operator_convert_to_databricks_workflow_task(),4,"2512,2625",semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead. | CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,19,providers/fab/src/airflow/providers/fab/auth_manager/api_endpoints/user_endpoint.py,patch_user(),update_user_details(),0,,semgrep,,,,success,
1,20,providers/fab/src/airflow/providers/fab/auth_manager/security_manager/override.py,_decode_and_validate_azure_jwt(),_decode_and_verify_azure_jwt(),,,semgrep,,,,failed,"Error code 3: Syntax error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/providers/fab/src/airflow/providers/fab/auth_manager/security_manager/override.py:407:
 missing element"
1,21,providers/ftp/src/airflow/providers/ftp/hooks/ftp.py,get_conn(),get_ftp_connection(),,,semgrep,,,,failed,No scan results found for semgrep
1,22,providers/imap/src/airflow/providers/imap/hooks/imap.py,_build_client(),_create_imap_client(),,,semgrep,,,,failed,No scan results found for semgrep
1,23,providers/smtp/src/airflow/providers/smtp/hooks/smtp.py,_build_client_kwargs(),_build_client_kwargs(),,,semgrep,,,,failed,"Error code 3: Syntax error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/providers/smtp/src/airflow/providers/smtp/hooks/smtp.py:216:
 missing element"
1,24,providers/snowflake/src/airflow/providers/snowflake/utils/sql_api_generate_jwt.py,calculate_public_key_fingerprint(),generate_public_key_fingerprint(),,,semgrep,,,,failed,No scan results found for semgrep
1,25,scripts/ci/prek/compile_provider_assets.py,get_directory_hash(),get_directory_hash(),0,,semgrep,,,,success,
1,26,scripts/ci/prek/compile_ui_assets.py,get_directory_hash(),get_directory_hash(),0,,semgrep,,,,success,
1,27,scripts/ci/prek/generate_airflow_diagrams.py,_get_file_hash(),_get_file_hash(),2,43,semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,28,scripts/ci/prek/lint_json_schema.py,_gethash(),_gethash(),2,65,semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,29,scripts/ci/prek/update_breeze_config_hash.py,get_package_setup_metadata_hash(),get_package_setup_metadata_hash(),,,semgrep,,,,failed,No scan results found for semgrep
1,30,scripts/ci/prek/update_source_date_epoch.py,write_reproducible_build_file(),write_reproducible_build_file(),2,53,semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,31,scripts/in_container/run_capture_airflowctl_help.py,get_airflowctl_command_hash_dict(),get_airflowctl_command_hash_dict(),2,82,semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
1,32,task-sdk/src/airflow/sdk/api/client.py,__init__(),__init__(),,,semgrep,,,,failed,No scan results found for semgrep
1,33,task-sdk/src/airflow/sdk/bases/sensor.py,_get_next_poke_interval(),_calculate_next_poke_interval(),4,"311,318",semgrep,MEDIUM,ERROR;MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead. | CWE-327: Use of a Broken or Risky Cryptographic Algorithm detected | Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,success,
